NiFe2O4,4.4
Fe3O4,4.46
Fe3O4,7.89
Gd0.04Fe2.96O4,8.21
Gd0.08Fe2.92O4,8.9
Fe3O4,6.9
Fe3O4,9.6
Fe3O4,10.5
CoFe2O4,5.1
CoFe2O4,5.1
MgFe2O4,25
MgFe2O4,25
MnFe2O4,83
CoFe2O4,4.5
CoFe2O4,4.5
Fe3O4,25
β-NaFeO2,37
β-NaFeO2,37
CoFe2O4,15
Zn0.15Co0.85Fe2O4,15
Zn0.3Co0.7Fe2O4,15
Zn0.4Co0.6Fe2O4,15
Zn0.5Co0.5Fe2O4,15
Fe3O4,16.7
CoFe2O4,15.3
CoFe2O4,21.3
Fe3O4,8.131
Fe3O4,8.131
Fe3O4,8.131
Fe3O4,8.131
Fe3O4,8.349
Fe3O4,8.349
Fe3O4,8.349
Fe3O4,8.349
Fe3O4,8.362
Fe3O4,8.362
Fe3O4,8.362
Fe3O4,8.362
Fe3O4,35
Fe3O4,35
CoFe2O4,17
CoFe2O4,23
CoFe2O4,39
CoFe2O4,57
Fe3O4,70
Fe3O4,70
Fe3O4,70
Fe3O4,70
Fe3O4,70
Fe3O4,10
Mn0.4Fe2.6O4,15
Zn0.1Mn0.3Fe2.6O4,13
Zn0.2Mn0.2Fe2.6O4,12
Zn0.3Mn0.1Fe2.6O4,13
Zn0.4Fe2.6O4,11
Fe3O4,7.1
Co0.03Fe2.97O4,7.1
Co0.05Fe2.95O4,6.9
Co0.1Fe2.9O4,7.1
Ba2Co2Fe12O22,93.647
Ba2Co2Fe11.9Cr0.1O22,74.737
Ba2Co2Fe11.8Cr0.2O22,73.42
Ba2Co2Fe11.7Cr0.3O22,71.256
Ba2Co2Fe11.6Cr0.4O22,71.252
Ba2Co2Fe11.5Cr0.5O22,69.595
Co0.2Zn0.8Fe2O4,11.1
Co0.2Zn0.8Fe2O4,11.1
MnTb0.03Fe1.97O4,24.3
CoFe2O4,8.5
CoGd0.05Fe1.95O4,9.1
CoGd0.15Fe1.85O4,8.8
CoGd0.25Fe1.75O4,10.9
Fe3O4,8.8
Mn0.4Fe2.6O4,11.8
Zn0.1Mn0.3Fe2.6O4,10.7
Zn0.2Mn0.2Fe2.6O4,9.7
Zn0.3Mn0.1Fe2.6O4,8.8
Zn0.4Fe2.6O4,7.2
MnFe2O4,8.4
MnFe2O4,10.7
MnFe2O4,13.3
MnFe2O4,13.3
Zn0.15Ni0.85Fe2O4,9
Zn0.15Ni0.85Fe2O4,9
Zn0.35Ni0.65Fe2O4,10
Zn0.35Ni0.65Fe2O4,10
Zn0.45Ni0.55Fe2O4,11
Zn0.45Ni0.55Fe2O4,11
NiFe2O4,4.4
La0.75Sr0.25MnO3,30
La0.75Sr0.25MnO3,49
Fe3O4,11.4
Fe3O4,10.9
Fe3O4,11
Fe3O4,9.7
Fe3O4,9.2
Fe3O4,9.8
Fe3O4,8
Fe3O4,10.5
Fe3O4,11.6
La0.15Ag0.8MnO3,46.1
La0.15Ag0.8MnO3,46.1
La0.15Ag0.8MnO3,192.1
?-Fe2O3,12.963
Fe3O4,6
Fe3O4,18.5
Zn0.4Ca0.1Mg0.5Fe2O4,11
Zn0.4Ca0.1Mg0.5Fe2O4,11
Zn0.3Ca0.2Mg0.5Fe2O4,12
Zn0.3Ca0.2Mg0.5Fe2O4,12
CuFe2O4,13.4
CuFe2O4,8.4
Zn0.35Cu0.15Mg0.5Fe2O4,13
Ni0.1Zn0.4Mg0.5Fe2O4,13
Ni0.1Zn0.4Mg0.5Fe2O4,13
Ni0.2Zn0.3Mg0.5Fe2O4,12
Ni0.2Zn0.3Mg0.5Fe2O4,12
Ni0.3Zn0.2Mg0.5Fe2O4,10
Ni0.3Zn0.2Mg0.5Fe2O4,10
Mn0.1Ni0.4Zn0.5Fe2O4,10
Mn0.1Ni0.4Zn0.5Fe2O4,10
Mn0.2Ni0.3Zn0.5Fe2O4,11
Mn0.2Ni0.3Zn0.5Fe2O4,11
Mn0.3Ni0.2Zn0.5Fe2O4,12
Mn0.3Ni0.2Zn0.5Fe2O4,12
Zn0.15Cu0.35Mg0.5Fe2O4,11
Zn0.15Cu0.35Mg0.5Fe2O4,11
Zn0.25Cu0.25Mg0.5Fe2O4,12
Zn0.25Cu0.25Mg0.5Fe2O4,12
Fe3O4,14.09
Fe3O4,14.09
Fe2O3,19.06
Fe2O3,19.06
Fe3O4,153.4
Fe3O4,153.4
Fe3O4,9
MnFe2O4,45
MnFe2O4,46.86
MnFe2O4,46.86
MnFe2O4,46.86
MnFe2O4,46.86
MnFe2O4,48.91
MnFe2O4,48.91
MnFe2O4,48.91
MnFe2O4,48.91
MnFe2O4,33.3
Zn0.15Ni0.85Fe2O4,9
Zn0.15Ni0.85Fe2O4,9
Zn0.35Ni0.65Fe2O4,10
Zn0.35Ni0.65Fe2O4,10
Zn0.45Ni0.55Fe2O4,11
Zn0.45Ni0.55Fe2O4,11
NiFe2O4,4.4
Fe3O4,4.46
NiFe2O4,4.43
Fe3O4,40
CoFe2O4,15
Zn0.15Co0.85Fe2O4,15
Zn0.3Co0.7Fe2O4,15
Zn0.4Co0.6Fe2O4,15
Zn0.5Co0.5Fe2O4,15
Fe3O4,6.7
Fe3O4,5.8
Fe3O4,5.8
CoFe2O4,13.3
CoFe2O4,11.7
MnFe2O4,83
Fe3O4,9.06
Fe3O4,10.51
Fe3O4,10.31
Fe3O4,18.3
Fe3O4,7.82
Fe3O4,7.82
Fe3O4,7.82
Fe3O4,7.82
Fe3O4,24.38
Fe3O4,24.38
Fe3O4,24.38
Fe3O4,24.38
Fe3O4,45.97
Fe3O4,45.97
Fe3O4,45.97
Fe3O4,45.97
Fe3O4,15
Fe3O4,24
